dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	el16	el17	el18	el19	el20	el21	el22	el23	el24	el25	el26	el27	el28	el29	el30	el31	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	stat45	stat46	stat47	stat48	stat49	stat50	stat51	stat52	stat53	stat54	stat55	stat56	stat57	stat58	stat59	stat60	stat61	stat62	stat63	stat64	stat65	stat66	stat67	stat68	stat69	stat70	stat71	stat72	stat73	stat74	stat75	stat76	class
0.0093656	0.16674	0.2788	0.22739	0.24461	0.25158	0.31251	0.28718	0.29917	0.32757	0.27607	0.22064	0.30234	0.25345	0.23483	0.26129	0.28918	0.32592	0.37241	0.39303	0.29165	0.16484	0.25594	0.15403	0.034898	0.042056	0.043693	0.044654	0.032308	0.03001	0.039266	0.032336	0.037512	0.39303	0.23481	0.098017	-0.13679	0.060004	0.25961	0.3173	0.38491	0.45658	0.5104	0.46927	0.32532	0.82559	0.94865	0.97484	0.014588	0.049069	0.056582	0.044363	0.031784	0.056377	0.032122	0.065631	0.080704	0.065566	0.10549	0.13924	0.10261	0.10178	0.12555	0.13783	0.15499	0.17711	0.18726	0.13863	0.07419	0.092499	0.0073509	0.0030458	0.011245	0.009547	0.0020109	0.0036522	0.0042695	0.0044441	0.0013034	0.0015819	0.22625	0.25535	0.20288	0.236	-0.059501	0.047532	-0.074093	-0.11688	0.065994	-0.017578	-0.0098814	0.095603	-0.011512	-0.13738	0.059709	0.0066515	0.067869	0.024505	0.12789	0.13797	0.14085	0.14077	0.13846	0.14142	0.068315	0.074421	-0.047018	-0.09028	0.12411	0.088185	-0.001643	-0.13974	0.13044	0.13301	-0.019347	0.0095385	0.080317	-0.047391	0.18786	0.069606	-0.029305	-0.044574	0.014101	-0.034495	2.062	446
0.010812	0.37808	0.48248	0.3684	0.24194	0.25467	0.24355	0.24618	0.26112	0.24816	0.22947	0.24391	0.25213	0.21433	0.22109	0.25708	0.32479	0.40384	0.37035	0.3124	0.27064	0.22342	0.23274	0.10961	0.022755	0.043309	0.034184	0.043549	0.028576	0.02636	0.029994	0.023335	0.030054	0.48248	0.20598	0.086341	-0.11964	0.064641	0.22438	0.26625	0.3138	0.36264	0.39777	0.5901	0.10929	0.53058	0.75214	0.92428	0.10993	0.13755	0.093382	0.050556	0.06042	0.025812	0.039127	0.066115	0.071698	0.054743	0.068942	0.082903	0.095622	0.09254	0.12055	0.14912	0.17985	0.16759	0.14772	0.12805	0.08095	0.10505	0.037	0.0066827	0.008548	0.0037082	0.0041762	0.0061338	0.00065602	0.007532	0.0018098	0.0049797	0.16596	0.21437	0.19393	0.19637	0.05994	0.13569	0.085772	0.10217	-0.079296	-0.14028	-0.14138	-0.14074	-0.084197	-0.073425	-0.048003	-0.010957	0.011794	0.047792	0.1338	0.1356	0.14126	0.13888	0.13316	0.12951	0.010423	0.070088	0.092802	0.12934	0.13737	0.13893	-0.045078	-0.10978	-0.098174	-0.13469	-0.10218	0.14059	-0.061086	-0.064973	0.13542	0.021543	-0.047802	-0.041914	-0.007254	-0.034898	1.9869	455
0.0075789	0.12812	0.18144	0.21013	0.19012	0.22573	0.12181	0.30959	0.093269	0.065465	0.2221	0.15578	0.16119	0.14607	0.2725	0.4062	0.38293	0.21534	0.26115	0.058648	0.066638	0.055209	0.27184	0.10683	0.040403	0.035413	0.030761	0.04077	0.037848	0.02388	0.031019	0.025	0.023841	0.4062	0.17999	0.1039	-0.076093	0.040574	0.21517	0.30714	0.43294	0.58445	0.68016	0.35156	0.16251	0.5279	0.35395	0.4092	0.016393	0.071892	0.081962	0.061393	0.063889	0.05838	0.15307	0.042571	0.022434	0.041303	0.079263	0.079099	0.071931	0.12431	0.18346	0.17379	0.092153	0.12127	0.026967	0.024706	0.015074	0.047184	0.011734	0.0042685	0.0015819	0.0016345	0.00097556	0.0079534	0.0062407	0.0012978	0.006358	0.0054282	0.20088	0.23011	0.18569	0.21017	-0.099258	-0.047728	-0.085316	-0.10111	0.019602	0.13112	0.094742	0.13953	0.14125	-0.12529	-0.026393	0.10314	0.099229	0.021631	0.042381	0.062664	0.092823	0.096713	0.13526	0.1138	0.10372	0.14052	-0.1405	-0.14138	0.052756	-0.0592	-0.13258	0.13819	-0.10437	-0.12349	-0.12051	-0.14118	0.4496	0.20381	0.4284	0.33582	0.14212	0.01087	0.15551	0.074514	1.7063	322
0.0074784	0.12623	0.20214	0.23297	0.19542	0.15574	0.12259	0.31275	0.095647	0.078969	0.21242	0.14489	0.16091	0.14568	0.26707	0.39733	0.37621	0.21314	0.2571	0.05755	0.065437	0.052331	0.2716	0.10596	0.040124	0.03608	0.027064	0.05731	0.037218	0.023471	0.050176	0.038961	0.02431	0.39733	0.12852	0.069147	-0.059369	0.044565	0.15078	0.20738	0.28205	0.36965	0.43038	0.4099	0.18594	0.40357	0.36736	0.45795	0.027782	0.059985	0.087395	0.051893	0.021783	0.020618	0.03314	0.0080564	0.012805	0.041572	0.070918	0.0387	0.044993	0.12859	0.19143	0.17985	0.10106	0.11439	0.014556	0.002243	0.005454	0.051528	0.010578	0.00063081	0.0077803	0.001932	0.0072869	0.0084251	0.0020453	0.0081808	0.0069595	0.0021763	0.1933	0.20812	0.18986	0.19863	-0.12838	0.13622	0.13421	0.12557	0.089699	0.13626	0.05998	0.045744	-0.14098	0.12864	0.053297	0.12435	0.13921	0.1254	0.12464	0.13421	0.13592	0.14062	0.12407	-0.14139	0.014178	0.1299	0.13476	0.050271	0.14141	-0.11308	-0.13962	-0.13773	0.089368	0.13272	0.12998	-0.12922	0.43694	0.22276	0.47581	0.36367	0.13891	0.014504	0.18737	0.094793	1.646	390
0.015417	0.34601	0.25403	0.32503	0.43653	0.37905	0.4255	0.53843	0.60098	0.59249	0.58899	0.58268	0.56243	0.57756	0.51321	0.52441	0.48305	0.44702	0.39098	0.37546	0.41814	0.22115	0.29805	0.14053	0.036764	0.032314	0.027629	0.029997	0.028087	0.038797	0.0266	0.022414	0.027693	0.60098	0.56797	0.35324	-0.21473	0.083655	0.58764	0.62938	0.67092	0.7064	0.71013	0.1849	0.1126	1.1917	1.2116	1.2563	0.068885	0.045174	0.11875	0.23241	0.19894	0.23912	0.28878	0.32165	0.31237	0.30684	0.30013	0.28774	0.29526	0.25849	0.26097	0.23966	0.21892	0.19555	0.18569	0.20243	0.099965	0.032799	0.0059788	0.0033274	0.004766	0.0018024	0.0041185	0.0010355	0.010769	0.0033672	0.0066554	0.0056324	0.070573	0.35829	0.19195	0.27867	-0.051784	-0.14066	-0.11848	0.015475	0.01291	-0.016538	0.016025	0.019486	0.032059	0.0426	0.053036	0.05953	0.060232	0.075089	0.08771	0.084525	0.10544	0.081918	0.094453	0.11888	0.14016	0.089438	0.14135	0.10685	0.013434	-0.13486	0.090807	-0.14015	0.13703	-0.050015	-0.10878	-0.13623	-0.053137	-0.014707	0.00041246	0.20325	-0.048561	-0.052425	-0.050019	-0.0020327	1.9661	3056
0.0067947	0.087772	0.098407	0.10547	0.1375	0.14889	0.15502	0.21014	0.24878	0.20463	0.18287	0.26123	0.32323	0.22586	0.34547	0.41466	0.40118	0.42	0.36629	0.35948	0.12031	0.16406	0.059768	0.020484	0.027995	0.026769	0.032414	0.033785	0.034373	0.025224	0.029293	0.020966	0.038715	0.42	0.29087	0.14841	-0.14246	0.043302	0.34323	0.47747	0.65656	0.86842	1.0117	0.31406	0.08311	0.86941	0.8804	0.91352	0.036989	0.03566	0.031519	0.029079	0.038107	0.068176	0.099937	0.10686	0.098262	0.045196	0.12577	0.15469	0.10716	0.16419	0.19945	0.19364	0.2035	0.17475	0.16733	0.055312	0.074367	0.028506	0.0078579	0.0044526	0.0083974	0.0063273	0.0089295	0.001743	0.001191	0.008323	0.0043495	0.0033358	0.26245	0.29848	0.24825	0.27885	0.12981	-0.12276	-0.094254	0.040249	-0.040927	0.11249	0.14081	0.13885	0.12869	-0.038126	0.12548	0.13287	0.14018	0.13812	0.10839	0.11622	0.11788	0.13681	0.1267	0.14097	0.1411	0.13715	-0.13733	0.12976	-0.090009	0.11881	-0.1357	-0.081786	-0.074745	-0.13951	0.13972	-0.13629	0.31037	0.048494	0.29039	0.19717	0.034277	-0.039888	0.032971	-0.011533	1.9102	461
0.0056612	0.085766	0.12842	0.11996	0.17215	0.19622	0.11331	0.10624	0.11941	0.074552	0.06677	0.1503	0.11354	0.17097	0.15857	0.28017	0.17815	0.15662	0.14099	0.12695	0.054267	0.049401	0.027847	0.029054	0.027308	0.043442	0.041014	0.050586	0.033097	0.027954	0.023287	0.024349	0.023394	0.28017	0.088144	0.031216	-0.056928	0.033269	0.10963	0.16929	0.25721	0.36829	0.41838	0.54948	0.18628	0.28219	0.37316	0.30105	0.034889	0.019698	0.048418	0.079118	0.092162	0.03163	0.021314	0.027098	0.014866	0.0084226	0.026013	0.022276	0.038592	0.0644	0.13267	0.090628	0.037994	0.026794	0.022378	0.0029771	0.0066581	0.0019742	0.0033866	0.0036399	0.0012046	0.0040063	0.0018543	0.00645	0.0042933	0.0035355	0.0051594	0.0069013	0.25551	0.28297	0.23902	0.26073	0.0060873	-0.13695	0.085339	0.052291	-0.014868	-0.021873	-0.009302	-0.029701	-0.10767	-0.08294	-0.12891	-0.13243	-0.14097	-0.067068	0.12684	0.065041	-0.12536	-0.064399	0.050253	0.038518	-0.12963	0.14044	0.083432	-0.05237	0.13936	0.074064	-0.14103	-0.13974	0.12553	0.12991	-0.14065	0.11877	0.33634	0.30217	0.37016	0.33624	0.048241	0.030065	0.06766	0.048916	1.4593	318
0.012116	0.22116	0.24713	0.20178	0.22113	0.62172	0.55994	0.58396	0.69388	0.61155	0.41817	0.35088	0.26821	0.29497	0.39664	0.4934	0.43679	0.4515	0.49297	0.60082	0.563	0.31438	0.42696	0.11611	0.052092	0.043483	0.041974	0.046456	0.031965	0.046342	0.051371	0.053013	0.041911	0.69388	0.56431	0.33584	-0.22847	0.069444	0.60597	0.69886	0.80108	0.90245	0.9692	0.17708	0.12506	0.73539	0.58462	0.63408	0.044675	0.024038	0.053701	0.1081	0.30816	0.27993	0.30619	0.35548	0.30587	0.20432	0.17386	0.075176	0.10122	0.20013	0.24925	0.21865	0.22137	0.24311	0.29606	0.27533	0.15236	0.20904	0.049397	0.016999	0.018095	0.0058475	0.010337	0.0019899	0.010677	0.017346	0.0016983	0.00051149	0.042303	0.29789	0.11491	0.23249	-0.12075	0.065014	-0.050291	0.10752	0.092038	0.082849	0.03684	0.058184	0.082342	0.10812	0.079891	-0.0045414	0.0016304	0.073252	0.072051	0.081461	0.10415	0.097627	0.098492	0.10706	0.11764	0.10575	0.11071	0.11693	0.13504	-0.11859	-0.0062562	0.0041826	0.13817	0.1082	-0.11746	0.062178	0.22293	0.056074	0.1294	0.31392	-0.0065476	-0.041296	-0.0089698	0.053591	1.6155	1233
0.010838	0.3358	0.19943	0.23341	0.23638	0.22791	0.20553	0.2703	0.25841	0.19615	0.25076	0.2819	0.29104	0.38053	0.29117	0.29376	0.33148	0.24867	0.24688	0.23127	0.18921	0.2197	0.31236	0.12833	0.03524	0.042309	0.035229	0.031653	0.030232	0.025151	0.032284	0.034042	0.033318	0.38053	0.21522	0.076464	-0.13875	0.065353	0.23392	0.27637	0.32435	0.37338	0.4083	0.55312	0.23107	0.66359	0.72333	1.0856	0.065736	0.057506	0.072125	0.067967	0.069606	0.049759	0.043462	0.089001	0.09586	0.094497	0.12839	0.14139	0.18185	0.14395	0.12062	0.16089	0.13041	0.11414	0.10569	0.073918	0.06409	0.12284	0.041282	0.0090853	0.0015986	0.0023676	0.0032738	0.0060577	0.0034385	0.0046996	0.0026199	0.0010125	0.25359	0.30334	0.21508	0.26583	0.032668	0.14118	-0.13425	-0.031531	-0.088873	-0.13841	-0.13654	-0.093084	0.042969	-0.11817	0.032238	0.11479	0.13469	0.094911	0.053574	0.11582	0.036688	0.014776	0.0014781	0.058649	0.1305	0.14113	0.1413	0.1412	-0.064723	0.12259	-0.12387	0.11129	0.14132	-0.13493	-0.12912	-0.0028475	-0.019879	-0.049988	0.01961	0.0047327	-0.049689	-0.0557	-0.053171	-0.050763	2.0008	412
0.0082266	0.59979	0.3262	0.26018	0.40693	0.2979	0.22137	0.31779	0.28124	0.063136	0.068854	0.062882	0.040269	0.032815	0.035183	0.029395	0.023516	0.027954	0.039813	0.049554	0.042049	0.04277	0.015928	0.024136	0.021249	0.027583	0.029827	0.025646	0.025383	0.029449	0.042628	0.033662	0.030841	0.59979	0.075533	0.050703	-0.02483	0.029243	0.096394	0.15665	0.24975	0.37036	0.40715	0.66302	0.098033	0.14548	0.2149	0.26146	0.21932	0.051185	0.016197	0.077789	0.1095	0.11002	0.16189	0.14301	0.025844	0.028047	0.011051	0.011903	0.0062263	0.0045433	0.0057517	0.0026881	0.0061069	0.0070643	0.011401	0.0073328	0.0081988	0.0028214	0.0022867	0.0021597	0.012263	0.0077561	0.0024147	0.0019877	0.0014319	0.0037135	0.0047771	0.0034112	0.043251	0.12834	0.13073	0.11127	0.13637	0.12596	0.10748	0.13951	-0.11742	0.032837	0.063666	0.065506	-0.046352	-0.012196	0.018924	-0.076694	0.13065	-0.043825	0.13992	0.041054	-0.10797	0.13799	0.14087	0.020876	0.065159	0.015845	0.13697	-0.14047	0.13952	-0.14117	0.083026	0.01129	0.11703	-0.045136	0.08708	-0.12051	0.32026	0.37404	0.50392	0.54176	0.05111	0.072878	0.23177	0.26524	1.0298	466.5
0.018408	0.27873	0.30542	0.30982	0.31015	0.34452	0.39935	0.4111	0.39912	0.51552	0.54072	0.531	0.48866	0.47905	0.46559	0.51888	0.5286	0.45478	0.43396	0.39935	0.45475	0.37424	0.38825	0.28023	0.18088	0.026451	0.023653	0.028469	0.025952	0.026598	0.027855	0.037433	0.030042	0.54072	0.54119	0.37019	-0.171	0.083098	0.56069	0.6021	0.64353	0.67923	0.6846	0.24323	0.36109	1.2646	1.0546	1.1151	0.13258	0.15824	0.1793	0.17771	0.16723	0.20879	0.22092	0.24911	0.28943	0.2972	0.29611	0.26571	0.25405	0.24355	0.27389	0.27677	0.2304	0.21938	0.16492	0.2008	0.17605	0.18872	0.12429	0.040925	0.0014748	0.00061573	0.0036256	0.0024566	0.004241	0.0021698	0.0076643	0.0013983	0.13874	0.32206	0.26329	0.29471	-0.14082	-0.14105	-0.11345	-0.12519	-0.13832	-0.11585	-0.13082	-0.073231	-0.01591	-0.0010217	-0.011303	0.0070007	0.027063	0.038909	0.031051	0.038099	0.069133	0.071305	0.0038003	0.08549	0.12162	0.030341	0.13932	0.1395	-0.13051	0.13827	-0.12678	-0.11276	-0.13548	0.10529	-0.10892	0.077934	0.3412	-0.10326	0.050927	0.098267	0.067624	-0.043977	-0.038963	-0.041718	1.9946	544.5
0.0062809	0.14232	0.14424	0.20921	0.20568	0.22031	0.17411	0.27007	0.19419	0.18859	0.21447	0.2084	0.26323	0.32003	0.31994	0.31797	0.30986	0.26635	0.19661	0.14533	0.09811	0.11929	0.30669	0.065263	0.014544	0.035409	0.028653	0.025016	0.026977	0.026143	0.019384	0.027672	0.02428	0.32003	0.26891	0.14346	-0.12545	0.040732	0.32121	0.45781	0.64436	0.86882	1.0113	0.33698	0.086946	0.73845	0.81772	0.85906	0.060531	0.028985	0.048142	0.057557	0.070918	0.082883	0.12067	0.092114	0.09001	0.10211	0.097803	0.11501	0.15092	0.1529	0.14539	0.14887	0.12792	0.090695	0.069331	0.04097	0.054042	0.14578	0.031145	0.0045501	0.0014464	0.0013577	0.0063921	0.0034036	0.00095253	0.0041227	0.00094782	0.0088591	0.20809	0.2258	0.22332	0.22766	-0.13591	-0.11449	0.024894	0.082314	-0.10906	0.13953	0.14051	0.13853	0.13627	0.1394	0.13894	0.13903	0.12527	0.1346	0.12875	0.12805	0.1285	0.13777	0.1368	0.1295	0.14063	0.14139	0.13641	-0.12964	-0.13819	-0.10162	-0.090344	0.039073	-0.011693	-0.088457	0.13611	0.13981	0.41421	0.084444	0.37892	0.26217	0.10671	-0.027921	0.077152	0.019004	1.6769	367
0.0086404	0.21312	0.23874	0.37336	0.42402	0.41789	0.16523	0.38647	0.23354	0.17666	0.27543	0.2914	0.25306	0.2256	0.2523	0.31744	0.40007	0.35689	0.18065	0.13157	0.09413	0.12898	0.25057	0.072602	0.020969	0.020939	0.025614	0.030634	0.024945	0.023433	0.025581	0.030547	0.023908	0.42402	0.23297	0.10243	-0.13054	0.046542	0.27098	0.36633	0.49003	0.63329	0.73581	0.5349	0.14608	0.66028	0.68728	0.75222	0.032127	0.055804	0.12021	0.11602	0.10897	0.080555	0.16941	0.058996	0.034	0.052013	0.11863	0.11884	0.10761	0.083468	0.15144	0.1927	0.16984	0.085884	0.029959	0.023651	0.061309	0.12159	0.031184	0.0052915	0.0017675	0.0067124	0.0027364	0.0050934	0.00124	0.00059363	0.0065336	0.0026662	0.21937	0.22796	0.16868	0.21384	-0.063033	-0.10434	-0.076875	0.011653	0.13578	0.11062	0.1414	-0.087069	-0.13672	-0.12563	0.049732	0.10523	0.13705	0.1069	0.13686	0.125	0.13992	0.1412	-0.014799	0.14007	0.1414	0.11614	0.12632	-0.093561	0.14142	0.12253	0.086392	-0.10274	-0.08346	-0.080061	-0.13813	-0.1196	0.36423	0.14601	0.48251	0.29894	0.072267	-0.014184	0.17502	0.041283	1.7627	361.5
0.0089061	0.28381	0.33935	0.16534	0.34847	0.28619	0.20824	0.2477	0.32959	0.25317	0.31419	0.30547	0.35557	0.40087	0.30822	0.35778	0.30986	0.296	0.24367	0.14958	0.094055	0.13434	0.27479	0.091294	0.021823	0.060928	0.026877	0.024586	0.028928	0.020875	0.025369	0.035794	0.028204	0.40087	0.33	0.19254	-0.13747	0.046222	0.38437	0.52104	0.69883	0.90516	1.0521	0.29219	0.33559	0.44512	0.57946	0.98115	0.11488	0.1109	0.081062	0.12836	0.12425	0.10005	0.11863	0.14796	0.12417	0.15777	0.14864	0.17591	0.19711	0.15407	0.17446	0.15014	0.14176	0.11187	0.071882	0.044722	0.063928	0.13082	0.0431	0.0037019	0.0018242	0.0071693	0.0048078	0.0043291	0.0054901	0.0022833	0.0027035	0.0044143	0.11979	0.19268	0.17709	0.18345	0.055666	-0.0034783	0.1042	-0.13902	-0.038136	0.12799	0.13196	0.073631	0.10373	0.078186	0.11289	0.094075	0.10092	0.083	0.11044	0.11784	0.13199	0.11659	0.12782	0.14101	0.14003	0.13939	0.13547	0.14111	0.030599	-0.13429	-0.14073	-0.13848	-0.1386	0.13111	-0.13085	-0.14117	0.636	-0.062176	0.42974	0.23494	0.34696	-0.051589	0.15482	0.016012	1.6783	243.5
0.0090888	0.2717	0.33859	0.16574	0.32255	0.27113	0.20817	0.25169	0.3224	0.25082	0.30788	0.30322	0.34408	0.39416	0.30163	0.35512	0.30447	0.29372	0.24255	0.14856	0.09447	0.13475	0.27453	0.090921	0.021908	0.059836	0.026363	0.036276	0.028812	0.032636	0.025169	0.035373	0.027492	0.39416	0.22348	0.12911	-0.094366	0.049599	0.25666	0.33832	0.44167	0.55898	0.64588	0.31667	0.18318	0.28306	0.29814	0.79772	0.11747	0.13771	0.036245	0.11967	0.090486	0.042988	0.028316	0.14374	0.11968	0.11636	0.063239	0.1241	0.15174	0.12142	0.14226	0.075283	0.099125	0.11547	0.052408	0.015342	0.022115	0.069124	0.028922	0.00065355	0.0080451	0.0034649	0.0019843	0.0015409	0.0069121	0.0012398	0.0022874	0.0016858	0.11465	0.17686	0.18981	0.17199	0.14009	0.01203	-0.13015	-0.12772	-0.11506	0.13002	0.13459	0.11644	0.13346	0.11236	0.11152	0.10436	0.1181	0.097831	0.12948	0.10848	0.1406	0.13953	0.14108	0.13893	0.043798	0.11285	0.11595	0.13179	-0.057631	0.10382	-0.077544	0.059977	-0.11954	0.10578	-0.14141	-0.07467	0.57358	0.036242	0.46117	0.31829	0.30302	-0.041521	0.16974	0.080027	1.6226	243
0.0094349	0.18617	0.18076	0.18737	0.35467	0.28669	0.53755	0.4979	0.35581	0.23732	0.25485	0.33272	0.26314	0.30923	0.19782	0.322	0.33794	0.19996	0.26949	0.31882	0.28422	0.17392	0.24044	0.11279	0.019226	0.025504	0.025466	0.037192	0.024372	0.027412	0.02866	0.028502	0.028569	0.53755	0.084421	0.043482	-0.040939	0.058892	0.093686	0.11536	0.14096	0.16829	0.18894	0.79427	0.13913	0.48414	0.51994	0.57172	0.074021	0.071382	0.055812	0.065439	0.049207	0.079815	0.072643	0.045807	0.020271	0.04337	0.005522	0.0052906	0.057055	0.084593	0.16009	0.12524	0.034536	0.032618	0.016665	0.04374	0.042626	0.063227	0.017723	0.0064472	0.00013181	0.00084335	0.013896	0.005927	0.004321	0.0011182	0.0088272	0.0033526	0.23184	0.19934	0.18011	0.20504	0.13947	0.099489	0.054259	-0.019667	0.14112	0.13297	0.13759	0.0091662	-0.0034346	-0.06401	0.10621	-0.12457	0.034861	0.13025	0.076468	0.092723	0.077147	-0.14132	-0.10936	-0.077252	-0.07285	0.13745	0.13361	0.13392	0.037807	0.08317	0.1411	0.098016	0.13171	0.10738	0.13968	0.13988	0.34173	0.21221	0.28618	0.29276	0.059099	-5.781e-05	0.044884	0.043231	1.7037	430.5
0.011815	0.19781	0.35103	0.24396	0.3286	0.30401	0.31623	0.29124	0.23911	0.3568	0.37026	0.26808	0.39204	0.45479	0.38034	0.44676	0.49647	0.4218	0.46836	0.50952	0.35155	0.25788	0.46596	0.32147	0.17128	0.03743	0.033708	0.036374	0.026258	0.03099	0.023559	0.031901	0.029239	0.50952	0.23475	0.17213	-0.062622	0.057702	0.26158	0.32471	0.3999	0.48083	0.5422	0.42031	0.29244	0.62231	0.52269	0.55166	0.017699	0.053796	0.044834	0.067866	0.090835	0.090705	0.16389	0.13494	0.1769	0.17034	0.13699	0.13419	0.14879	0.13065	0.13969	0.17498	0.13336	0.10644	0.12005	0.10621	0.072714	0.017897	0.0097176	0.0065063	0.0027287	0.010367	0.0032629	0.0030856	0.00089484	0.004355	0.0026883	0.0054108	0.18282	0.22527	0.21368	0.21966	-0.06978	-0.044587	0.10566	-0.085223	-0.099071	-0.02883	-0.077982	-0.019303	-0.0094112	-0.019556	-0.097687	-0.13403	-0.10207	-0.034587	-0.020082	-0.050135	-0.080057	-0.071287	-0.095751	0.01959	0.11694	-0.14102	0.11274	-0.13541	0.055482	0.12633	-0.14119	-0.072882	0.14136	0.14129	0.095363	-0.10531	0.41957	-0.026267	0.10626	0.12977	0.12163	-0.045014	-0.0154	-0.024594	1.8762	339.5
0.011729	0.19103	0.33284	0.23995	0.30335	0.28859	0.30298	0.25905	0.2268	0.33658	0.35566	0.23945	0.36681	0.4363	0.37341	0.43967	0.47771	0.39915	0.4595	0.50187	0.3472	0.25402	0.46601	0.32151	0.17009	0.03618	0.034286	0.036483	0.025223	0.030522	0.022978	0.031864	0.02948	0.50187	0.4162	0.24319	-0.17301	0.066956	0.4502	0.52679	0.61246	0.69901	0.75907	0.23906	0.31019	1.2911	1.1889	0.93057	0.048005	0.10896	0.068363	0.095527	0.085096	0.085108	0.10123	0.11098	0.16671	0.17501	0.12936	0.19116	0.21849	0.18631	0.21455	0.23397	0.19893	0.22133	0.24629	0.16649	0.12099	0.2216	0.15283	0.080877	0.017218	0.0039862	0.0084142	0.0036751	0.0025935	0.0015317	0.0023204	0.0076692	0.17057	0.24745	0.2285	0.23922	0.1201	0.091937	0.039548	0.004386	-0.080003	-0.044177	-0.092174	0.085456	0.092791	0.10009	0.011991	0.042288	0.081042	0.084961	0.10956	0.10535	0.086131	0.12496	0.10311	0.13044	0.1388	0.14091	0.14141	0.14097	0.1399	0.053427	0.13745	-0.092113	-0.11993	-0.11093	-0.047328	-0.14142	0.34713	-0.10953	0.16178	0.10669	0.09502	-0.039748	-0.0029953	-0.033418	2.0243	302.5
0.012271	0.275	0.37081	0.30972	0.24944	0.22721	0.25372	0.33152	0.28142	0.28558	0.303	0.29933	0.29117	0.21313	0.20006	0.24195	0.23006	0.23548	0.24792	0.23491	0.20225	0.34627	0.29026	0.13692	0.030623	0.031573	0.030286	0.034644	0.02444	0.028866	0.027966	0.024323	0.024927	0.37081	0.12763	0.027282	-0.10034	0.054252	0.14397	0.18315	0.23099	0.28366	0.32365	0.4526	0.16321	0.37483	0.32742	0.43001	0.12982	0.17652	0.10734	0.026289	0.046354	0.073748	0.091819	0.092405	0.094229	0.08644	0.090553	0.074927	0.080037	0.081459	0.13403	0.12398	0.097231	0.094258	0.084548	0.075263	0.07634	0.12959	0.062018	0.0015308	0.0029933	0.0052239	0.0086832	0.0018327	0.002084	0.0040273	0.00077158	0.0032916	0.18135	0.19328	0.21957	0.20164	0.09232	0.080539	0.093578	-0.13804	-0.10835	-0.094423	-0.09718	-0.13146	-0.11036	0.080743	-0.097503	-0.047993	-0.093475	-0.087002	-0.0066772	-0.067001	-0.13855	-0.12881	-0.042785	-0.071586	-0.071517	-0.13902	-0.054811	0.13273	-0.14138	0.075697	-0.12619	0.14012	-0.054306	0.094807	-0.070915	-0.035215	-0.10653	-0.051643	0.29571	0.070239	-0.043937	-0.040583	0.051894	-0.017218	1.9073	273.5
0.014388	0.19611	0.21026	0.2328	0.34411	0.34903	0.38009	0.34061	0.40388	0.3896	0.39283	0.35935	0.32851	0.36812	0.36651	0.33302	0.30532	0.28921	0.26875	0.3003	0.2733	0.21608	0.26026	0.17221	0.11977	0.03406	0.03818	0.047485	0.029647	0.027412	0.029821	0.024541	0.023694	0.40388	0.25505	0.17155	-0.083505	0.077562	0.2679	0.29569	0.32465	0.35142	0.36354	0.50677	0.21121	1.0127	1.0203	1.0831	0.073405	0.070162	0.053336	0.10328	0.12112	0.11584	0.11234	0.12301	0.096761	0.10703	0.15468	0.18004	0.20297	0.19674	0.19062	0.17157	0.15679	0.15491	0.16562	0.14556	0.11546	0.14626	0.08868	0.056989	0.0093533	0.0068991	0.0068067	0.0012043	0.0024868	0.0025195	0.0068603	0.004875	0.2147	0.25532	0.22986	0.24187	-0.10858	-0.13846	-0.13344	-0.0099248	-0.028873	-0.059835	-0.028281	0.083315	0.042479	-0.12622	-0.10691	-0.057192	-0.0033056	0.017076	-0.028375	-0.049877	-0.0094634	-0.032652	-0.0035322	0.023468	0.020789	-0.10467	0.053295	0.1401	0.13605	-0.13019	-0.13413	-0.13282	0.077817	-0.0026097	-0.12025	0.13838	0.23062	-0.019345	-0.066415	0.043355	0.028893	-0.04358	-0.046222	-0.038948	2.0586	409.5
